""	10
"official"	58
"officially"	4
"officials"	134
"officiate"	1
"officiated"	1
"officiating"	1
"offseason"	5
"offset"	1
"offshore"	1
"offspring"	2
"offstage"	2
"ofhispanic"	4
"oft"	1
"often"	107
"og"	1
"ogle"	6
"ogles"	6
"ogling"	1
"ogunbowale"	9
"oh"	25
"ohio"	38
"ohiomd"	1
"ohios"	1
"ohn"	1
"ohtani"	4
"oib"	1
"oil"	13
"ok"	13
"okafor"	1
"okay"	3
"okcupid"	1
"okemo"	1
"okla"	2
"oklahoma"	39
"oklahomas"	4
"okma"	2
"okra"	1
"ol"	1
"oladipo"	8
"olazabal"	2
"olberding"	1
"old"	336
"older"	22
"oldest"	6
"oldies"	1
"olds"	9
"oldsmobile"	1
"oligarch"	1
"olinde"	1
"olive"	2
"oliver"	5
"olivermarch"	1
"olivia"	4
"ollie"	1
"olsen"	1
"olson"	5
"olympian"	2
"olympians"	2
"olympic"	10
"olympics"	2
"olympicstrade"	1
"olynyk"	2
"omaha"	11
"omalu"	17
"omar"	29
"omari"	2
"omars"	2
"omen"	1
"ominously"	1
"omnibus"	1
"omnipotent"	1
"omniscient"	1
"omnivorous"	1
"omri"	1
"ondrej"	1
"one"	911
"oneal"	2
"oneil"	1
"oneill"	1
"onerous"	1
"ones"	34
"onestaley"	1
"onetime"	1
"ongoing"	10
"onion"	1
"onions"	1
"online"	53
"onlookers"	3
"onscreen"	1
"onslaught"	1
"onspare"	1
"onstage"	6
"ontario"	3
"ontarioto"	1
"onto"	22
"onward"	1
"onyeri"	2
"onyinyechi"	1
"oop"	4
"oops"	1
"oopsthings"	1
"op"	15
"opaque"	1
"open"	110
"openai"	1
"opened"	53
"opener"	15
"openers"	2
"opening"	60
"openly"	9
"openness"	3
"opens"	9
"opera"	5
"operate"	5
"operated"	3
"operates"	5
"operating"	12
"operation"	8
"operational"	2
"operations"	9
"operative"	2
"operatives"	2
"operator"	3
"operators"	3
"ophira"	1
"opinion"	88
"opinionan"	1
"opinionbrad"	1
"opinionchristine"	1
"opinionopinionjohn"	1
"opinions"	15
"opinionsteve"	1
"opinionthe"	1
"opioid"	3
"opioids"	1
"opium"	1
"opponent"	18
"opponents"	30
"opportunism"	1
"opportunistic"	1
"opportunities"	10
"opportunity"	32
"oppose"	8
"opposed"	21
"opposes"	2
"opposing"	6
"opposite"	9
"opposition"	27
"oppressed"	2
"opprobrium"	1
"oprah"	2
"opt"	4
"optative"	2
"opted"	1
"optimism"	4
"optimistic"	6
"optimists"	2
"option"	11
"optioned"	1
"options"	17
"opulent"	2
"oquinn"	1
"oracle"	4
"orange"	13
"oranges"	1
"orator"	2
"oratory"	1
"orbit"	3
"orc"	1
"orchestra"	13
"orchestral"	1
"orchestras"	1
"orchestrated"	1
"orchids"	1
"ordeal"	1
"order"	80
"ordered"	31
"ordering"	5
"orderly"	1
"orders"	19
"ordinarily"	1
"ordinariness"	1
"ordinary"	6
"ore"	4
"oregon"	57
"oregonian"	2
"oregonlive"	2
"oregons"	5
"orel"	1
"orem"	2
"org"	23
"orga"	1
"organ"	2
"organic"	3
"organically"	2
"organisation"	2
"organised"	2
"organisms"	2
"organist"	1
"organization"	55
"organizational"	3
"organizations"	14
"organize"	8
"organized"	23
"organizer"	6
"organizers"	24
"organizing"	8
"orggeorge"	1
"orgplease"	1
"orgyou"	1
"orientation"	1
"oriented"	2
"origin"	3
"original"	15
"originality"	1
"originally"	9
"originate"	1
"originated"	2
"origins"	1
"orioles"	2
"orla"	1
"orlando"	54
"orleans"	26
"ornamentation"	1
"ornate"	2
"orphan"	1
"orphanages"	1
"ortega"	32
"orthodox"	1
"orthodoxy"	1
"orthogonal"	1
"ortiz"	1
"oscar"	5
"oscars"	1
"osceola"	2
"osofsky"	1
"ostensible"	1
"ostensibly"	1
"osteopathic"	5
"osu"	4
"ot"	3
"otamendi"	1
"others"	136
"otherwise"	10
"otto"	2
"ottoman"	1
"oubre"	1
"ought"	6
"ounce"	2
"ounces"	1
"oursler"	3
"oust"	2
"ousted"	2
"ouster"	1
"ousting"	1
"outage"	1
"outboard"	1
"outbreak"	2
"outbreaks"	1
"outburst"	1
"outbursts"	1
"outclassed"	1
"outcome"	20
"outcomes"	2
"outcry"	6
"outdistanced"	1
"outdo"	1
"outdoor"	16
"outer"	1
"outfield"	2
"outfielder"	2
"outfitted"	2
"outflows"	1
"outgoing"	3
"outhustled"	1
"outing"	1
"outlast"	1
"outlasted"	2
"outlasting"	1
"outlet"	4
"outlets"	13
"outlier"	1
"outliers"	2
"outline"	1
"outlined"	1
"outlining"	1
"outlive"	1
"outlived"	1
"outlook"	3
"outmuscle"	1
"outnumber"	1
"outnumbered"	3
"outpatient"	2
"outperform"	2
"outperformed"	2
"outperforming"	1
"outpouring"	4
"outpourings"	1
"output"	2
"outraced"	1
"outrage"	12
"outraged"	4
"outrageous"	3
"outreach"	4
"outrebounded"	15
"outrebounding"	1
"outright"	5
"outs"	3
"outscored"	14
"outscoring"	2
"outset"	1
"outshooting"	1
"outshot"	2
"outshouted"	1
"outside"	153
"outsider"	5
"outsiders"	4
"outsize"	1
"outskirts"	4
"outspoken"	13
"outspokenness"	1
"outstanding"	8
"outstretched"	1
"outstripping"	1
"outtakes"	1
"outweighed"	1
"oval"	14
"ovation"	6
"oven"	1
"overall"	21
"overboard"	1
"overcame"	5
"overcome"	12
"overcrowded"	1
"overcrowding"	2
"overdetermined"	2
"overdue"	1
"overestimated"	3
"overestimates"	2
"overextending"	1
"overflow"	3
"overgeneralizing"	1
"overgrown"	2
"overhang"	1
"overhaul"	8
"overhauled"	1
"overhauling"	1
"overhead"	8
"overheard"	2
"overheat"	2
"overhunted"	1
"overland"	4
"overload"	1
"overloaded"	1
"overlook"	3
"overlooked"	7
"overlooking"	1
"overly"	4
"overnight"	9
"overorganized"	1
"overpaid"	1
"overpromising"	1
"overreacted"	1
"overrepresentation"	1
"overrepresented"	2
"override"	1
"overrun"	1
"oversaw"	2
"overseas"	9
"oversee"	7
"overseeing"	4
"overseen"	2
"oversees"	1
"overshadowed"	1
"oversight"	7
"oversize"	1
"overstate"	1
"overstatement"	1
"overstepped"	1
"overt"	1
"overthrow"	2
"overtime"	29
"overtly"	2
"overtones"	1
"overtook"	1
"overtures"	1
"overturned"	4
"overturning"	1
"overuse"	1
"overweight"	1
"overwhelmed"	4
"overwhelming"	4
"overwhelmingly"	5
"overworked"	1
"overwritten"	1
"oward"	1
"owe"	4
"owens"	1
"owes"	1
"owned"	17
"owner"	28
"owners"	23
"ownership"	18
"ownershipcerberus"	1
"owning"	4
"owns"	9
"oxford"	4
"p\u00e9rez"	1
"pa"	8
"paar"	8
"pac"	6
"pace"	14
"paced"	1
"pacers"	19
"paces"	1
"pachulia"	2
"pachyderm"	1
"pacific"	19
"pacification"	1
"pacing"	2
"pack"	1
"package"	13
"packaged"	2
"packageequifax"	1
"packageplease"	1
"packages"	5
"packaging"	2
"packed"	12
"packer"	1
"packet"	1
"packing"	2
"packs"	1
"pact"	2
"pad"	2
"padauy"	1
"paddled"	1
"paddles"	1
"paddock"	2
"paddy"	1
"padre"	1
"page"	59
"pages"	10
"pagoda"	7
"pahk"	1
"pahns"	1
"paid"	25
"paige"	1
"pain"	13
"painful"	6
"painstaking"	2
"paint"	15
"painted"	6
"painter"	6
"painterly"	1
"painters"	1
"paintexas"	1
"painting"	8
"paintings"	11
"pair"	27
"paired"	1
"pairing"	1
"pairs"	1
"paisley"	1
"pajama"	1
"pajamas"	2
"pakistan"	18
"pakistani"	2
"pakistanis"	1
"pakistans"	2
"palaces"	1
"palantir"	4
"palatable"	2
"pale"	3
"palestinian"	7
"palestinians"	5
"palette"	2
"palettes"	1
"pallbearer"	1
"pallbearers"	2
"palm"	21
"palmer"	3
"palo"	1
"palpable"	2
"pam"	1
"pan"	4
"panache"	1
"panama"	4
"panel"	19
"panhandle"	1
"panic"	5
"panichomemaker"	1
"panicked"	5
"panik"	1
"panmunjom"	2
"pans"	2
"panther"	3
"panthers"	2
"pantone"	2
"pantry"	1
"pants"	8
"paolo"	1
"papal"	1
"paparazzi"	2
"papaya"	1
"paper"	40
"papers"	11
"par"	10
"parable"	1
"parade"	5
"parades"	1
"parading"	1
"paradise"	2
"paradoxes"	1
"paragraph"	4
"paragraphs"	1
"parallel"	2
"paralyse"	1
"paralyzed"	2
"paralyzing"	1
"paramedics"	1
"parameters"	1
"paranoia"	2
"paranoid"	2
"paraphrasing"	2
"parcels"	3
"pardon"	18
"pardoned"	1
"pardoning"	3
"pardons"	12
"pare"	2
"pared"	2
"pareles"	2
"parelesthe"	1
"parent"	4
"parenthood"	2
"parenting"	1
"parents"	61
"paris"	36
"parish"	6
"parisians"	1
"parity"	1
"park"	62
"parka"	1
"parked"	3
"parker"	5
"parking"	22
"parkinson"	2
"parkinsons"	2
"parkland"	188
"parklands"	2
"parks"	5
"parlapiano"	1
"parliament"	3
"parliamentary"	1
"parole"	14
"parsons"	3
"part"	177
"partake"	1
"parted"	1
"partial"	2
"partially"	2
"participant"	2
"participants"	10
"participate"	7
"participated"	3
"participating"	2
"participation"	9
"particle"	1
"particular"	19
"particularities"	1
"particularly"	33
"parties"	21
"partisan"	18
"partition"	1
"partly"	8
"partner"	15
"partnered"	1
"partnering"	5
"partners"	5
"partnership"	8
"partnerships"	1
"parton"	1
"parts"	17
"party"	97
"partys"	2
"pasadena"	6
"pascal"	2
"paschall"	5
"pasco"	1
"pasha"	1
"pashto"	1
"pasolini"	1
"pass"	40
"passage"	5
"passages"	1
"passageway"	2
"passed"	45
"passenger"	7
"passengers"	3
"passer"	2
"passers"	3
"passes"	6
"passing"	25
"passion"	15
"passionate"	5
"passionately"	2
"passions"	1
"passive"	4
"passover"	5
"passwords"	1
"past"	133
"pastime"	1
"pastor"	6
"pastrana"	3
"pastranas"	1
"pasture"	3
"pat"	2
"patch"	7
"patched"	1
"patches"	3
"patchwork"	1
"patel"	1
"patented"	1
"path"	12
"pathetic"	1
"pathological"	1
"pathologist"	8
"pathos"	1
"paths"	2
"pathway"	2
"patience"	1
"patient"	3
"patients"	7
"patinkin"	1
"patio"	2
"patriarch"	1
"patricia"	7
"patriciamazzei"	1
"patrick"	8
"patriot"	1
"patriotic"	3
"patriots"	5
"patrol"	12
"patrolled"	1
"patrolling"	1
"patrols"	1
"patron"	1
"patronage"	2
"patrons"	1
"patsy"	1
"patted"	1
"pattern"	8
"patterned"	1
"patterns"	4
"patton"	4
"patty"	3
"pau"	2
"paul"	74
"paula"	1
"pauley"	1
"paulino"	1
"paulkrugman"	2
"paulo"	2
"pauls"	1
"paulsen"	1
"paulson"	1
"paulsonjohn"	1
"pause"	1
"paused"	2
"pauses"	4
"pausing"	1
"pavel"	1
"pavement"	3
"pavilion"	1
"pawn"	1
"pawns"	1
"pay"	40
"paycheck"	2
"paychecks"	1
"paying"	13
"payment"	1
"payments"	4
"payne"	2
"payoff"	1
"payout"	1
"payroll"	4
"pays"	3
"pb"	1
"pbs"	2
"pcp"	2
"pct"	31
"pea"	1
"peace"	22
"peaceful"	20
"peacefully"	2
"peacekeeping"	1
"peachtree"	1
"peak"	7
"peaked"	3
"peaking"	2
"peanut"	1
"peanuts"	1
"pearl"	1
"pearman"	3
"pearson"	2
"peasant"	1
"peat"	1
"pebble"	1
"pecker"	5
"peculiar"	1
"pedal"	3
"pedaling"	1
"pedals"	1
"peddlers"	1
"peddling"	3
"pedestal"	1
"pedestrian"	3
"pedro"	2
"peduncle"	2
"peek"	1
"peeking"	2
"peel"	2
"peep"	1
"peer"	6
"peerless"	1
"peers"	18
"pegasus"	2
"pekka"	1
"pelicans"	10
"pelletiere"	1
"pelosi"	1
"pelvic"	1
"pen"	6
"penalized"	2
"penalties"	2
"penalty"	7
"pence"	4
"penchant"	1
"pencil"	2
"pendant"	1
"pending"	6
"pendleton"	1
"penetrate"	1
"penetrating"	3
"penetration"	1
"peng"	1
"penh"	7
"peninsula"	1
"penitentiaries"	1
"penmanship"	1
"penn"	2
"penney"	1
"penniless"	1
"pennsylvania"	33
"pens"	1
"pension"	4
"pent"	2
"pentagon"	8
"pentecostal"	1
"people"	741
"peoples"	3
"peoplethe"	1
"pep"	1
"pepper"	1
"peppered"	1
"pepsico"	1
"peptide"	4
"peptides"	30
"per"	58
"per\u00f3n"	1
"perceive"	2
"perceived"	8
"percent"	345
"percentage"	25
"percentages"	1
"perception"	5
"perceptions"	1
"perch"	1
"percussive"	1
"perderiset"	4
"perdue"	4
"perennial"	4
"perennially"	1
"perez"	1
"perfect"	23
"perfected"	1
"perfection"	3
"perfectly"	7
"perform"	10
"performance"	46
"performances"	12
"performed"	8
"performer"	1
"performers"	12
"performing"	9
"performs"	1
"perfunctory"	1
"perhaps"	45
"peril"	2
"perilous"	3
"perils"	2
"perimeter"	16
"period"	56
"periodical"	1
"periods"	2
"peripatetic"	1
"perish"	1
"perished"	2
"perjury"	2
"perk"	1
"perla"	4
"permanent"	9
"permanently"	3
"permeates"	1
"permian"	1
"permission"	2
"permit"	15
"permits"	3
"permitted"	5
"pernilla"	1
"perpetrated"	1
"perpetrator"	5
"perpetrators"	3
"perpetual"	1
"perpetually"	2
"perpetuate"	1
"perpetuated"	2
"perplexed"	1
"perplexing"	1
"perrette"	1
"perry"	20
"perrys"	2
"persecute"	1
"persecution"	3
"persevering"	2
"persian"	1
"persist"	2
"persisted"	3
"persistence"	1
"persistent"	6
"person"	81
"personal"	60
"personalities"	8
"personality"	7
"personalized"	1
"personally"	16
"personification"	1
"personnel"	6
"persons"	2
"perspective"	7
"perspectives"	1
"perspectivethe"	1
"persuade"	5
"persuaded"	6
"persuading"	1
"persuasive"	2
"pertain"	1
"perth"	1
"pertinent"	1
"pervasive"	1
"perverse"	1
"perversion"	1
"pet"	6
"pete"	6
"peter"	15
"peters"	2
"petersburg"	7
"peterson"	2
"petite"	1
"petition"	3
"petr"	2
"petroleumrussian"	1
"pets"	1
"petty"	5
"pew"	23
"peyton"	1
"pfeifer"	1
"pfeils"	1
"pfizer"	1
"pg"	2
"pga"	9
"pgatour"	1
"ph"	2
"phaneufs"	1
"pharma"	1
"pharmaceutical"	1
"pharmaceuticals"	1
"pharmacies"	1
"pharmacist"	1
"pharmacy"	2
"pharoah"	15
"phase"	6
"phases"	1
"pheasants"	2
"phenomena"	1
"phenomenal"	3
"phenomenon"	2
"phil"	13
"philadelphia"	32
"philadelphias"	1
"philandering"	1
"philando"	3
"philanthropist"	2
"philharmonic"	1
"philip"	9
"philippe"	5
"philippines"	1
"philips"	1
"phillies"	2
"phillip"	4
"phillips"	21
"philly"	2
"philosophical"	5
"philosophy"	8
"philpot"	2
"phnom"	7
"phoenix"	17
"phone"	67
"phones"	29
"phony"	1
"photo"	20
"photograph"	10
"photographed"	7
"photographer"	7
"photographers"	1
"photographic"	4
"photographs"	25
"photography"	9
"photos"	26
"photoshopped"	1
"phrase"	8
"phrases"	7
"phrasing"	1
"phu"	2
"phum"	1
"phuong"	1
"phylicia"	1
"phyllis"	1
"physical"	17
"physicality"	3
"physically"	13
"physician"	10
"physicians"	1
"physics"	1
"physique"	1
"pi\u00f1ata"	1
"piagentini"	1
"pianist"	1
"piano"	2
"piazza"	1
"pic"	3
"picasso"	1
"pichelli"	2
"pick"	34
"picked"	30
"pickering"	1
"picking"	8
"pickle"	3
"picks"	10
"pickup"	3
"pickups"	2
"picnic"	1
"picture"	35
"picturebuffalo"	1
"picturecentral"	1
"pictured"	1
"pictureflorida"	1
"picturenorth"	1
"pictureoregon"	3
"pictures"	20
"picturesque"	1
"picturestanford"	1
"picturesyracuses"	1
"picturetexas"	1
"pictureuclas"	1
"picturing"	1
"pie"	1
"piece"	24
"pieced"	1
"piecemeal"	1
"pieces"	17
"pied"	2
"pier"	1
"piercing"	1
"pierre"	1
"pig"	2
"piggy"	1
"piggybacked"	1
"pigott"	1
"pigs"	2
"pike"	1
"piketty"	1
"pile"	3
"piled"	1
"piles"	2
"pilgrim"	1
"pilgrimage"	1
"pilgrims"	1
"piling"	2
"pill"	6
"pillar"	2
"pillars"	3
"pilloried"	1
"pillpreview"	1
"pills"	1
"pilot"	4
"pilots"	2
"pin"	2
"pinch"	3
"pincus"	1
"pine"	1
"pines"	2
"pinho"	3
"pink"	5
"pinkie"	1
"pinpoint"	2
"pinprick"	2
"pins"	1
"pinstripe"	1
"pinto"	1
"pinwheel"	1
"pioneer"	3
"pipeline"	1
"piper"	2
"piping"	1
"pirate"	3
"pirates"	4
"pistol"	3
"pistols"	4
"pistons"	2
"pistonsgrizzlies"	1
"pit"	3
"pitch"	30
"pitched"	3
"pitcher"	11
"pitchers"	6
"pitches"	3
"pitching"	8
"pitiful"	1
"pitiless"	1
"pitt"	1
"pittance"	1
"pitted"	1
"pittman"	1
"pittsburgh"	10
"pituitary"	1
"pity"	4
"pivotal"	4
"pixelate"	1
"pixie"	1
"pizazz"	1
"pizza"	8
"pizzas"	1
"pj"	3
"placard"	1
"placards"	4
"placate"	1
"place"	118
"placed"	31
"placement"	1
"placements"	2
"places"	13
"placid"	1
"placing"	6
"plague"	1
"plagued"	7
"plagues"	1
"plaid"	1
"plain"	5
"plainclothes"	5
"plainly"	1
"plains"	5
"plaintiffs"	4
"plaintive"	1
"plaits"	1
"plan"	77
"plandavid"	1
"plane"	16
"planes"	1
"planet"	5
"planked"	1
"planned"	38
"planner"	1
"planners"	1
"planning"	16
"plans"	59
"plansummary"	1
"plant"	14
"plantations"	2
"planted"	6
"planting"	3
"plantokla"	1
"plants"	5
"plaques"	1
"plaster"	2
"plastic"	7
"plate"	4
"plateau"	2
"platform"	16
"platforms"	6
"platonic"	1
"plaudits"	1
"plausible"	9
"play"	215
"playboy"	2
"played"	104
"player"	125
"playerginobili"	1
"playerhardaway"	1
"players"	133
"playersjalen"	1
"playground"	2
"playgrounds"	2
"playing"	97
"playlist"	3
"playlists"	1
"playmakers"	1
"playoff"	51
"playoffs"	19
"plays"	40
"playstation"	1
"playwright"	3
"playwrights"	1
"plaza"	11
"plc"	8
"plea"	21
"plead"	9
"pleaded"	32
"pleading"	7
"pleas"	7
"pleasant"	3
"please"	654
"pleased"	6
"pleases"	1
"pleasing"	2
"pleasure"	5
"pleasures"	1
"pledge"	4
"pledged"	10
"pledges"	2
"pledging"	1
"pleiku"	1
"plentiful"	1
"plenty"	16
"plethora"	1
"pliable"	1
"plight"	1
"pliska"	1
"plodding"	1
"plot"	7
"plotkin"	3
"plots"	1
"plotting"	3
"plowmen"	1
"pluck"	1
"plucked"	2
"plucky"	2
"plug"	2
"plumber"	1
"plummet"	2
"plummeted"	1
"plump"	1
"plunge"	3
"plunged"	15
"plunging"	1
"plunked"	1
"pluralism"	1
"plus"	17
"plush"	2
"pnc"	1
"pneumonia"	1
"poa"	1
"poachers"	1
"poc"	1
"pocked"	1
"pocket"	18
"pocketbook"	1
"pockets"	3
"pockle"	1
"podcast"	8
"podcaster"	1
"podcastone"	4
"podcasts"	2
"podium"	2
"poem"	12
"poems"	8
"poet"	6
"poetic"	2
"poetry"	9
"pogroms"	2
"poignant"	5
"point"	256
"pointed"	31
"pointer"	51
"pointers"	49
"pointing"	13
"points"	510
"poise"	2
"poised"	10
"poison"	1
"poisoned"	3
"poisoning"	11
"poisons"	2
"poked"	2
"pol"	1
"pole"	4
"polemical"	1
"polemicist"	1
"poles"	1
"police"	732
"policed"	1
"policeman"	5
"policemen"	4
"policies"	34
"policing"	8
"policy"	71
"policymaker"	1
"policymakers"	3
"polish"	4
"polished"	1
"polite"	1
"politely"	2
"political"	126
"politically"	14
"politician"	5
"politicians"	37
"politicking"	2
"politico"	1
"politics"	53
"polk"	2
"poll"	19
"polled"	2
"polling"	10
"polls"	36
"pollster"	3
"pollsters"	1
"poly"	1
"polyethnic"	1
"polymath"	1
"polytechnic"	1
"poma"	1
"pompeo"	2
"ponce"	1
"pond"	2
"ponders"	1
"ponds"	2
"pontiff"	1
"pooh"	1
"pool"	4
"poole"	3
"pooled"	1
"pooles"	1
"pooling"	2
"pools"	1
"poor"	37
"poorer"	2
"poorest"	3
"poorly"	8
"poors"	1
"pop"	24
"popcast"	1
"popcorn"	1
"pope"	7
"popemarch"	1
"popes"	2
"popeye"	1
"popovich"	12
"poppa"	1
"popped"	1
"popping"	1
"pops"	2
"populace"	1
"popular"	34
"popularity"	1
"popularized"	1
"populated"	4
"population"	38
"populations"	7
"populationwash"	1
"populism"	1
"populist"	2
"populists"	1
"populous"	2
"porch"	1
"porches"	1
"pork"	1
"porn"	1
"pornographic"	5
"pornography"	2
"pornogrified"	1
"port"	2
"portal"	1
"porter"	8
"portfolio"	6
"portion"	3
"portions"	2
"portis"	1
"portland"	33
"portlands"	4
"portrait"	6
"portraits"	5
"portray"	7
"portrayal"	4
"portrayed"	3
"portraying"	1
"portrays"	3
"ports"	1
"portsmouth"	1
"portugal"	6
"portuguese"	1
"pose"	10
"posed"	8
"poses"	4
"posey"	1
"posing"	8
"position"	45
"positioned"	6
"positionless"	3
"positions"	20
"positive"	17
"positives"	1
"possess"	11
"possessed"	4
"possesses"	3
"possessing"	7
"possession"	20
"possessions"	9
"possibilities"	4
"possibility"	21
"possible"	67
"possibly"	22
"post"	55
"postal"	5
"postcards"	1
"postdate"	1
"posted"	25
"postelection"	1
"poster"	5
"posterity"	1
"posters"	2
"postgame"	2
"postgrads"	1
"postgraduate"	1
"posting"	2
"postings"	1
"postmillennial"	1
"postmodern"	2
"postmodernism"	1
"postmodernist"	1
"postpone"	1
"postponed"	5
"postponing"	1
"posts"	7
"postseason"	16
"posturing"	2
"postwar"	4
"pot"	6
"potable"	1
"potent"	1
"potential"	51
"potentially"	12
"potro"	1
"pots"	3
"potted"	1
"potter"	1
"pottery"	1
"potus"	1
"pouches"	4
"poultney"	1
"poun"	3
"pound"	8
"pounded"	2
"pounding"	1
"pounds"	18
"poundsarbuthnot"	1
"pour"	1
"poured"	5
"pouts"	1
"poverty"	12
"povoledo"	1
"powder"	1
"powell"	6
"powellmarch"	1
"powells"	1
"power"	139
"powered"	10
"powerful"	31
"powerfully"	1
"powerhouse"	1
"powering"	1
"powerless"	5
"powers"	11
"pp"	2
"ppg"	31
"practical"	4
"practically"	2
"practice"	26
"practiced"	2
"practices"	13
"practicing"	1
"pragmatic"	1
"prague"	1
"praise"	7
"praised"	19
"praising"	2
"prasad"	1
"prats"	3
"prawn"	1
"pray"	3
"prayed"	1
"prayer"	5
"prayers"	13
"praying"	1
"pre"	7
"preach"	1
"precarious"	1
"precaution"	2
"precautionary"	1
"preceded"	3
"precedent"	2
"preceding"	2
"precious"	4
"precipitating"	2
"precipitation"	1
"precise"	5
"precisely"	5
"precision"	5
"precolonial"	1
"preconceived"	1
"predators"	7
"predatory"	1
"predecessor"	1
"predecessors"	1
"predetermined"	1
"predicate"	1
"predict"	4
"predictable"	3
"predicted"	7
"predicting"	3
"predominantly"	5
"prefer"	6
"preferable"	3
"preference"	2
"preferences"	3
"preferencesocial"	1
"preferred"	4
"prefers"	2
"pregame"	3
"pregnancy"	1
"pregnant"	2
"prejudge"	1
"prejudice"	2
"prek"	1
"preliminary"	9
"premature"	1
"prematurely"	1
"premeditated"	2
"premier"	6
"premiere"	6
"premieres"	3
"premise"	1
"premises"	1
"premiumize"	1
"premonition"	1
"prendergast"	4
"preoccupied"	1
"prep"	2
"preparation"	8
"prepare"	5
"prepared"	27
"preparedthe"	1
"prepares"	2
"preparing"	17
"preplanned"	1
"prepped"	1
"preschool"	1
"presciently"	1
"prescribe"	2
"prescribed"	1
"prescribes"	1
"prescription"	5
"prescriptions"	1
"preseason"	2
"presence"	29
"present"	25
"presentation"	3
"presentations"	1
"presented"	13
"presenter"	1
"presenting"	4
"presents"	3
"preserve"	2
"preserved"	3
"preserving"	5
"preside"	1
"presided"	1
"presidency"	25
"president"	321
"presidential"	39
"presidents"	20
"presides"	1
"presley"	2
"press"	56
"pressalbany"	1
"pressapril"	1
"pressbaton"	1
"pressed"	9
"presses"	2
"pressing"	3
"pressjersey"	1
"presskansas"	1
"pressmarch"	220
"pressnew"	1
"pressoklahoma"	1
"pressorlando"	1
"pressphiladelphia"	1
"pressradcliff"	1
"presssalt"	1
"presssan"	2
"pressure"	41
"pressured"	18
"pressures"	3
"pressuring"	3
"prestigious"	3
"preston"	1
"presumably"	4
"presumed"	2
"presumes"	1
"presumptively"	1
"pretax"	5
"pretend"	5
"pretenders"	1
"pretending"	1
"pretentious"	1
"pretexts"	1
"pretrial"	1
"pretty"	60
"prevail"	5
"prevailed"	6
"prevailing"	1
"prevails"	1
"prevalence"	1
"prevalent"	1
"prevent"	41
"preventable"	1
"prevented"	15
"preventing"	5
"prevention"	6
"prevents"	3
"prevetted"	1
"previewing"	1
"previews"	1
"previous"	69
"previously"	32
"preying"	1
"price"	33
"priced"	5
"prices"	2
"pricing"	2
"prickly"	1
"pricks"	1
"pride"	13
"prides"	3
"priebus"	1
"priest"	6
"priests"	2
"primaries"	6
"primarily"	2
"primary"	27
"primate"	1
"prime"	28
"primed"	1
"primo"	3
"primowater"	1
"prince"	7
"princenthal"	2
"princess"	1
"princeton"	2
"principal"	9
"principally"	3
"principle"	6
"principles"	10
"pring"	1
"print"	33
"printed"	13
"printer"	1
"printout"	1
"prior"	16
"priorities"	5
"prioritize"	1
"prioritizing"	4
"priority"	12
"prison"	83
"prisoner"	3
"prisoners"	7
"prisons"	9
"prissy"	1
"pritchard"	1
"privacy"	16
"private"	41
"privately"	8
"privilege"	3
"privileged"	2
"privileges"	5
"prize"	16
"prized"	3
"prizes"	2
"pro"	29
"proactively"	1
"probability"	3
"probable"	1
"probably"	56
"probate"	1
"probation"	10
"probe"	1
"problem"	66
"problematic"	2
"problemprison"	1
"problems"	42
"probst"	2
"procedural"	2
"procedure"	4
"procedures"	11
"proceed"	5
"proceeded"	2
"proceedings"	5
"proceeds"	1
"process"	50
"processing"	1
"procession"	2
"processions"	1
"processor"	2
"proclaim"	1
"procter"	1
"prodded"	2
"prodigal"	1
"prodigious"	1
"produce"	8
"produced"	11
"producer"	8
"producers"	1
"produces"	3
"producing"	1
"product"	14
"production"	21
"productions"	2
"productive"	7
"productivity"	1
"products"	21
"profane"	5
"profanities"	2
"professed"	1
"professing"	1
"profession"	4
"professional"	27
"professionalism"	1
"professionals"	4
"professor"	53
"professors"	1
"professorsthe"	1
"proficiency"	1
"proficiently"	1
"profile"	19
"profiles"	5
"profiling"	3
"profit"	24
"profitable"	2
"profits"	12
"profound"	1
"profoundly"	2
"program"	62
"programme"	1
"programmed"	1
"programmer"	1
"programming"	3
"programs"	31
"progress"	19
"progressed"	2
"progresses"	1
"progression"	1
"progressive"	11
"progressives"	1
"prohibit"	3
"prohibited"	2
"prohibiting"	2
"prohibition"	1
"prohibitionists"	1
"prohibitive"	1
"prohibits"	2
"project"	21
"projected"	1
"projection"	2
"projections"	2
"projects"	3
"proliferate"	1
"proliferating"	1
"proliferation"	1
"prolific"	3
"prolonged"	1
"prom"	1
"prominence"	5
"prominent"	29
"promiscuous"	1
"promise"	17
"promised"	23
"promises"	11
"promising"	8
"promote"	11
"promoted"	10
"promoter"	1
"promotes"	5
"promoting"	6
"promotion"	2
"prompt"	12
"prompted"	24
"prompting"	14
"promptly"	3
"prompts"	1
"pronoun"	1
"pronounced"	11
"pronouns"	1
"proof"	3
"prop"	2
"propaganda"	9
"propel"	2
"propelled"	2
"propensity"	1
"proper"	4
"properly"	8
"properties"	4
"property"	11
"prophecy"	1
"prophet"	3
"prophets"	2
"proponent"	2
"proportion"	4
"proportionate"	1
"proportions"	1
"proposal"	14
"proposals"	11
"propose"	1
"proposed"	21
"proposing"	2
"proposition"	5
"propositions"	1
"proprietary"	1
"props"	1
"propulsion"	1
"pros"	1
"prosaic"	1
"prosapio"	2
"prose"	3
